userhandle,kokil_ideology,relevance_kw,relevance_delib,barbera_ideology
teamusa,0.00316000875040608,0,0.0849395764765714,1.1263911290388
teapainusa,0.0038674793848663,0.05493843106863,0.0784701047525481,-1.40507156030963
techcrunch,8.00712223349854e-4,0.00672511108442416,0.0497762889957404,1.88079360815125
tedcruz,0.00316776434516749,0.0219368646334939,0.0674641537297981,1.55477359459685
tedlieu,0.00352383863340452,0.0390379139817174,0.0817410998468432,0.495850347347453
tedtalks,0.00448606090973005,0.0118180346446495,0.0744616921116908,-1.17498679206609
terrellowens,0.00430081184537447,0.00311454226168782,0.0991016621853986,0.495850347347453
terrycrews,0.00480011980598067,0.00479906216800381,0.0993793659113002,0.495850347347453
tesla,0.0041081768997422,0.00260357708852163,0.0682349326153518,0
tessathompson_x,0.00497606569245194,0.0120999537754575,0.109077018378163,-2.05374891063182
teyanataylor,0.00287352379637577,0,0.0384533122081394,0
tferriss,0.00413474184223865,2.52525252525252e-4,0.100084355514634,1.34075503369022
tfln,0.00473623597233082,8.7890625e-4,0.0619335680183283,0
tgowdysc,0.00176525939327646,0.0178571428571428,0.0946648432405202,1.55477359459685
thatkevinsmith,0.003342291023358,0.0015552099533437,0.067032725503801,0
theaaf,0.00271122333618191,0.0117571059431524,0.0709245099068044,0
theacademy,0.0038406617760361,0.0025798567500594,0.0980171293666207,-2.32634787404084
theajmendez,0.00382494038094972,0.00101061141990905,0.0788518564908778,0
theatlantic,0.00313450442622673,0.0231986173889923,0.0794251400116866,0.412463129441405
theblackpanther,0.00261148505944341,0.00175855095401389,0.0700220829705729,0
thecookscook,0.00416960053081826,0.00102085460113753,0.100117150527643,0.706302562840088
thedailybeast,0.00282186192227949,0.03054390686612,0.062089435554303,0.994457883209753
thedailyshow,0.0031498479789197,0.0463446475195822,0.0633070098642481,0.994457883209753
thedemocrats,0.00362641657247376,0.0479145978152929,0.0848943969023585,0.10043372051147
theeconomist,9.55441340447306e-4,0.0362238359675352,0.0677532378076876,0.915365087842814
theellenshow,0.00331988066534742,0.00260255298054282,0.103560821938567,0.954165253146195
theestallion,0.00313865751329145,0,0.0304010650439824,0
thegabbieshow,0.00889636871271892,0,0.0673895177000242,0
thegooglefactz,0.00453462762201001,0.00188291680931188,0.0714305979232392,0
thegreatkhalid,0.00358042551790095,0,0.0547709457287919,0
theherd,0.00409168011188124,0.00205120113604986,0.0874730147509305,1.22652812003661
thehill,0.0026757446613597,0.0657356948228883,0.057315964990963,1.08031934081496
theintercept,0.00177881778521131,0.0411078913673428,0.0766523544035485,-0.877896295051228
thejusticedept,0.00181961469818311,0.0315734765472736,0.0636802479383932,0.994457883209753
thelastword,0.00247490452614383,0.0662370747789601,0.0603310253678218,0.412463129441405
thelifediaries,0.00349205595210223,0,0.103407292622846,0
thelonelyisland,0.00514403800208872,0.00111759159012328,0.118633273497644,-2.05374891063182
themindyproject,0.00348114997025998,1.20794829981277e-4,0.133866611510302,0.915365087842814
thenation,0.00328343748558689,0.0406407201482658,0.0781521328673109,0.582841507271216
thenotoriousmma,0.00429378111649176,0.00201127533140332,0.108423054029026,1.03643338949379
theofficenbc,0.00429895916650372,0.00177942679741037,0.0991545264877323,-0.674489750196082
theonion,0.00101532219531428,0.0125811688311688,0.054430697649382,0
therealjrsmith,0.00470407699338699,0.0029499309025194,0.102023933312417,-1.34075503369022
therealjuicyj,0.0040771851148062,9.15455035002693e-4,0.0944417943625878,0.954165253146195
therealmikeepps,0.00398549451875881,0.00169559780420084,0.0848842900667269,0.495850347347453
therealroseanne,0.0046051727431212,0.0130512433026515,0.114515251583294,1.34075503369022
therealstanlee,0.00383956438240998,0.00243428498216993,0.11301989344203,-2.05374891063182
therealswizzz,0.00379593269098386,0.0016211436431519,0.100216881952315,0.524400512708041
therickwilson,0.00389269696129082,0.0209553158705701,0.083130497902409,1.34075503369022
therock,0.00299121490264543,0.00187987592818874,0.0902153938523916,0.915365087842814
theroot,0.00308296712953815,0.0246260488872674,0.06436904491594,0.674489750196082
thesharkdaymond,0.00354281066886137,0.00166913243048443,0.0938072251514451,-1.75068607125217
theslumpgod,0.00315311738537296,0,0.0503759433839226,0
thesteinline,0.00294086211959797,0.00202702702702703,0.0826189292170048,-0.227544976641149
thetweetofgod,0.00484199118263992,0.0100413867969333,0.0922216623987412,0
thewalkingdead,0.00274945176852298,3.49162011173184e-4,0.0496323269015915,-1.17498679206609
theweeknd,0.00237413861956569,0,0.0568306761859127,0
theweirdworld,0.003323146780594,0.00285635308209712,0.0827133180102807,0
thinkprogress,0.00261027738824179,0.0356098274349225,0.0320817266568423,-1.17498679206609
thisamerlife,0.00434415489895837,0.00835997049422178,0.10399273267457,-0.877896295051228
thomasrhett,0.00381000905239786,0,0.0719935050794483,0
thorofficial,0.00267674735114802,0,0.071671791510889,0
thr,0.00268543893850543,0.00555692763645345,0.0557803320324735,0.877896295051229
tiffanyhaddish,0.00486211487696816,0.00290732030160494,0.115149161158474,-1.88079360815125
tigerwoods,0.00320980666169976,0.00196130400212033,0.0773777025611124,0
tim_cook,0.00287357989281245,0.00527922656150617,0.0977892165489742,-2.32634787404084
timcoronel,0.00320150249312206,0,0.0460566715221094,0
time,0.00334497696644117,0.0410661083823174,0.0648566864160937,0.582841507271216
timkaine,0.00333275146212342,0.0438276896699529,0.0836027920869271,0.10043372051147
timrunshismouth,0.0040142675598962,0.035952248750694,0.0732849987032516,1.55477359459685
timtebow,0.00392354729510033,0.00183967567199264,0.0992229771798216,1.40507156030963
tip,0.00463988760977513,0.00352985025542084,0.112255256896296,0.954165253146195
tmobile,0.00364661467688676,0.00125264983619195,0.0779751174155137,-1.40507156030963
tmz,0.00321582266464828,0.00561395126612518,0.0343203275608325,0.80642124701824
todayshow,0.00289784992054714,0.0220809635329542,0.0637014985588158,1.03643338949379
tomhanks,0.00284286325390961,0.00388852883992223,0.0966636843939486,0
tomholland1996,0.00220583885030485,0,0.0792702640136587,0
tomilahren,0.0032489481088286,0.0340307445138204,0.0889323413135829,1.47579102817917
tonydungy,0.00305857494014959,5.989679321784e-4,0.0852705161582851,0
tonyhawk,0.00403232012572018,0.00182612343607334,0.0902924619789403,-2.05374891063182
tonyposnanski,0.0036683095167162,0.0208395578129668,0.0772456363487163,0.954165253146195
tonyrobbins,0.0031936672432427,0.00181867335152007,0.0916655229041861,0.80642124701824
tonyromo,0.00115304368554678,0,0.0625863084969055,0
torylanez,0.00311816165358603,3.05810397553517e-4,0.0707092347355954,0
totalfratmove,0.00396127669052931,0.00320334630556217,0.0833296552030481,1.40507156030963
tpain,0.00442542316876552,0.00123968708588039,0.104762543809642,-2.05374891063182
traceeellisross,0.00488662837221579,0.00896446025273994,0.104431459280119,-2.32634787404084
trevornoah,0.00468148692009602,0.0132412808998195,0.103602779349502,0.915365087842814
treyarch,0.00278480410219322,0.00477671628526994,0.0595113561668226,0
treysongz,0.00487740768832299,0.00485888856560954,0.0965647980417405,0.305480788099397
tribelaw,0.00271125390133725,0.0430912401375683,0.0725295922645888,-1.34075503369022
trinarockstarr,0.00146087959664214,0,0.0367676222015973,0
tripleh,0.00315000578814559,9.39947780678851e-4,0.0720162798934169,0
trippieredd,0.00238495957019935,0,0.0180931984669956,0
troyesivan,0.00437738338698452,0.00189436651481665,0.087818989916469,-2.32634787404084
truefactsstated,0.00342625929206384,0.0196560196560196,0.0894260488625832,-1.88079360815125
trvisxx,0.00203990781383117,0.00590883511536297,0.0548496162936016,0
tsm_daequan,0.00332472295758491,0.00126852717318734,0.0593088793594555,0
ttfue,8.19644351393121e-4,0.00221075902726603,0.0362315677450864,0
tuckercarlson,0.00436537962715468,0.0346373819757014,0.115396488338126,1.55477359459685
tumblr,0.00495662465124542,0.00295284672879948,0.106374274272583,-0.994457883209753
tvietor08,0.00306170526060201,0.0217864923747277,0.0670039025937521,1.08031934081496
twentyonepilots,0.00244385805926184,0.00498529975712642,0.0709835536813812,0
twhiddleston,0.00465109942973753,0.00300911854103344,0.115951709215971,-1.22652812003661
twitch,0.0022180366412722,0,0.0774892285940171,0
twitter,0.00343603729207143,0,0.0502812773385541,0
twitterlive,0.00471464243584128,0,0.0634128882955865,0
twittermusic,0.00465330262259524,0,0.0488031809596237,0
twittersupport,0.00360605363525785,0,0.0818167552549478,0
twittervideo,0.00308021544847779,0,0.0350076597010613,0
tyga,0.00223007899820976,0.00547866205305652,0.0420373504395257,0
tyleroakley,0.00350860461833139,0.00786324786324786,0.0527256310357435,-2.32634787404084
tylerperry,0.00306949478002225,7.89265982636148e-4,0.0794807429745555,-3
tylerrjoseph,0.00377643179917942,0,0.068944333589715,0
tylerthecreator,0.0034346790143854,0.00137572607765209,0.0621372278671021,0
tyrabanks,0.00452713979726141,0.00207935141038836,0.0913090652506843,-0.954165253146194
tyrese,0.0030610656900919,0.00312233891569685,0.0698396261993821,-0.524400512708041
uberfacts,0.00278077038405738,3.63801728058208e-4,0.057470230349167,0
ubersoc,0.00538248288397123,2.53052445119251e-4,0.110530177329594,-2.05374891063182
ubisoft,0.00264164816409335,0.00500083347224537,0.0727163760853943,0
ufc,0.00562000789568889,0,0.0723139206344852,0.994457883209753
un,0.00305852169792782,0.00918708240534521,0.0634580665840434,0
uncleblazer,0.00290402966564549,0.00163627863487611,0.0552220167523676,0
unclerush,0.00421911247523513,0.0142975862199222,0.101246844295098,-0.2533471031358
unicef,0.0035016734996581,0.0200272214660704,0.0818632696119462,0.772193214188685
universalpics,0.0041832528271831,0.00152353867248997,0.114051839714582,-1.1263911290388
usabasketball,0.00326541049029329,0.00108315863032844,0.0947572151270669,-1.2815515655446
usarmy,0.00319713927874756,0.0127558172133445,0.10221958377055,0.954165253146195
usatoday,0.00344934624777953,0.0280857354028086,0.0767635702046091,0.524400512708041
usedgov,0.00355496782583716,0.00527836426269585,0.0867947360592509,1.22652812003661
usher,0.00461129147260922,0.0042456686268822,0.107880961951596,-2.05374891063182
usmc,0.00277752396497172,0.0225738887595997,0.086189021025067,1.08031934081496
usmnt,0.0023048825040771,0,0.077932800327157,0
usnavy,0.00256335401764635,0.00495107176141659,0.0850817772578392,0.915365087842814
usweekly,0.00318579426984897,0.00184360116761407,0.0687934203175778,0.412463129441405
uswnt,0.00335583460612356,0,0.0764563160923263,0
vancityreynolds,0.00442186258764725,0.00340739357729649,0.099646292961516,-2.32634787404084
vanessahudgens,0.00351574479867175,0,0.0694958639283801,0
vanityfair,0.00179025360121488,0.0205137682498614,0.0627233225384174,0.524400512708041
vanjones68,0.00440439236153493,0.00974482620052238,0.115614000675532,0.994457883209753
variety,9.99394671547727e-4,0.0124782356355194,0.0374333377324523,1.22652812003661
verge,0.00157801710815497,0.00169794070268623,0.0341667232116772,0
verified,0.0028309692043383,0,0.0851483914495138,1.22652812003661
verizon,0.0028797691314584,0.0120291231402343,0.0805225345561553,-0.706302562840088
vice,0.00335541000611418,0.0122199592668024,0.0746675491068729,1.17498679206609
vicentefoxque,0.00400034359819488,0.0124740124740125,0.0955406719659813,0.385320466407568
victoriajustice,0.00260919895883941,0,0.064321760831365,0
victoriassecret,0.00363435380006303,2.61519953972488e-4,0.0860305219660637,1.03643338949379
vincemcmahon,0.00386956222524825,0.00203743792181332,0.125577187229959,1.22652812003661
vincestaples,0.00249274347158085,0.00279384055616919,0.0651042154583384,0
vinnyguadagnino,0.00350966835593731,0.00279991384880465,0.068137483165718,0.674489750196082
violadavis,0.00475139846038985,0.00334687339092626,0.10451562609561,-0.954165253146194
voguemagazine,0.00267587142987976,0.00212661540978243,0.0771420258640699,0.467698799114508
voxdotcom,0.00327696625752888,0.0379911328543036,0.0691201320336611,-0.0752698620998298
vp,0.0028626306447797,0.0298578199052133,0.108378178444858,1.03643338949379
vp44,0.00364955708281797,0.0369042203013355,0.0925671938752163,-1.75068607125217
w_terrence,0.00401783860900078,0.0326952844791785,0.078566617182923,1.40507156030963
wakaflocka,0.004120377831178,0.00216335071106855,0.0851100695775984,0.495850347347453
wale,0.00246636203652054,0.00395256916996048,0.0451507287436893,0.877896295051229
walkingdead_amc,0.00248042043674551,0,0.0808497334153497,0
walmart,0.00395677249856001,0.00121197430614471,0.0823595303376169,0
waltdisneyworld,0.00313660893554349,0.00111238190734329,0.103201714665455,0.612812991016627
warriors,0.00351777713959809,0.00608166811468288,0.0793037440827244,-2.32634787404084
washingtonpost,0.00232920763187532,0.0466445982545892,0.060084277754638,0.706302562840088
wbpictures,0.00412333631896463,0.0014208581983518,0.106536472415642,0.305480788099397
weatherchannel,0.00134720443233218,0.00105414470531864,0.0777820133607654,0.201893479141851
wendys,0.0043508706697963,0.0048095876369944,0.0821617523730287,0
wendywilliams,0.0032545677108069,0.00329227581443536,0.0824302936114767,0.674489750196082
whataburger,0.0035794484514848,0,0.0663873900411467,1.17498679206609
whattheffacts,0.00342610125345842,0.00861326442721792,0.0744541527970605,-2.05374891063182
whitehouse,0.00250612794043867,0.0667464830888956,0.0804805559062661,1.08031934081496
whitneycummings,0.00392228256132851,0.00502164502164502,0.0802725786311295,-1.75068607125217
who,0.00341493513839407,0.00542986425339368,0.0698419759897547,0.841621233572914
wholefoods,0.00300846849514567,4.96204039100878e-4,0.0902917315743468,1.17498679206609
whoopigoldberg,0.00431898676196806,0.0126111263862158,0.093963899343272,0.877896295051229
wikileaks,0.00317799524235907,0.0278258480977887,0.0837133487116842,1.22652812003661
williamshatner,0.00383184310148681,0.00423452768729642,0.0782738087844274,-2.32634787404084
williebosshog,0.00460178488553827,0.0034688310376183,0.116038299510989,1.55477359459685
wilw,0.00491241989106647,0.0154893555707647,0.103697905213832,-2.32634787404084
windhorstespn,0.00207868296464813,0.00350661334973853,0.0642605912055094,0
windows,0.00464838287916113,0.00137080191912269,0.0879421868565823,-0.706302562840088
wingoz,0.00264301677438449,0.00377804014167651,0.061454760439854,-3
wired,0.00313702988825458,0.00824485438044962,0.0828338377083256,-0.0250689082587111
wizkhalifa,0.00325766559023534,3.39933712925979e-4,0.0762461049736331,0
wojespn,0.00221580408037617,0.0041839520618374,0.0749794806558851,-1.55477359459685
wolfblitzer,0.00358678327242072,0.0282205746061168,0.124021939805255,1.1263911290388
wolftyla,0.00317657426908821,0,0.0875509259329014,0
womenshealthmag,0.00436416165796176,0,0.0732621774062847,0.150969215496777
womensmarch,0.00457741657054786,0.0272030651340996,0.096102520134018,-2.32634787404084
workwthecoach,0.00463476175287652,0.0027401013837512,0.111141255108158,-1.55477359459685
worldstar,0.00271047753373049,0.00156862745098039,0.0699443510702675,0.674489750196082
worldwidewob,0.00334930064535949,0.00356431491770625,0.0698975367935396,0.80642124701824
wshhfans,7.79309554439143e-4,0,0.034566080390057,0
wsj,0.00190619817718618,0.0109881031064111,0.0673664906015036,0
wwe,0.00267639044305551,0.00204206657137022,0.0601086135143264,0
wwedanielbryan,0.00426009295728978,0.00384018464722034,0.0974449336564338,-2.05374891063182
wweuniverse,0.00483278130729936,0,0.0853010351027449,1.22652812003661
wwwbigbaldhead,0.003226505651774,9.12501267362872e-4,0.0686301343626168,-0.738846849185214
xbox,0.00453096308669779,0.00112666988572348,0.0867475536089742,-0.201893479141851
xboxsupport,0.00414530170122947,2.09095661265029e-4,0.0961269242382305,-2.05374891063182
xplodingunicorn,0.00633780360726304,5.55335184450615e-4,0.0657670500107409,0
xtina,0.00225166310284347,0,0.0552246936706167,0
xxl,0.00319510216189958,0.0124504186866461,0.0485262316830662,0
yamiche,0.00344085212866104,0.0587162825487354,0.0765044860357461,1.1263911290388
yankees,0.00352927381462517,0.00230429916386859,0.097827898179094,0.305480788099397
yarashahidi,0.00441946552777603,0.010684557087837,0.0963482794221338,-2.32634787404084
yashar,0.00198778363053791,0.0327868852459017,0.0628174819533421,1.1263911290388
yelyahwilliams,0.00405292564407129,0.00200534759358289,0.0962660851513079,-1.64485362695147
yesyoureracist,0.00396820638253111,0.0134054562558796,0.0580276889026508,0
yfnlucci,0.00296737773791924,0,0.0283425781687606,0
yg,0.00172152272025131,0,0.0511418279786001,0
yg_trece,0.00325169954357103,0.00340954673084638,0.053855396332692,0
yogotti,0.00349248818126073,9.55566172957477e-4,0.0836213740296306,0.612812991016627
youngdolph,0.00313520955452683,0,0.0457433292911731,0
youngthug,0.00257864366133334,0,0.0293904373275894,0
youranonnews,0.00330451345367195,0.0489069190894748,0.072749378075518,-2.32634787404084
youtube,0.00382748127935977,0.00295033601049008,0.102172913892247,-0.467698799114508
ytcreators,0.00225809220772194,0,0.0747771828637826,-2.05374891063182
zacefron,0.00263680343017606,0,0.0635502942692278,0
zachboychuk,0.00414449482903318,0.00266763123389248,0.107893995338087,0.612812991016627
zachbraff,0.00430099322560836,0.0154296935881051,0.103166585512075,-2.32634787404084
zachlowe_nba,0.00363865371430437,0.00267051220424077,0.084625358808015,-2.05374891063182
zackfox,0.00423521544772725,0.00381589761653165,0.0788865450490184,-2.05374891063182
zak_bagans,9.11980627793214e-4,0,0.101087932826664,0
zane,0.00346224504246127,0,0.0457653326467886,0
zaynmalik,0.00351870151902563,0,0.0631986923127424,0
zedd,0.0044334272266374,0.00171844018506279,0.10441359478261,-2.32634787404084
zendaya,0.00448965012871519,0.00868795488820405,0.0899096754552818,-2.32634787404084
zo2_,0.00366405919856028,0,0.0262479021512548,0
zodiacfacts,0.0033368835205805,0,0.0949868254541801,0
zooeydeschanel,0.004962934539354,0.00219346347883308,0.113083807338221,-0.439913165673234
